Word1	Word2	Similarity
snifter	demitasse	0.5795
demitasse	6392 2404	N/A
6392 2404	CFA	N/A
CFA	order	0.0339
order	necessary	0.4160
necessary	sufficient	0.6035
sufficient	insufficient	0.7113
insufficient	adequate	0.6894
adequate	ample	0.5790
ample	enough	0.4575
enough	need	0.4681
need	require	0.5328
require	oblige	0.2793
oblige	unable	0.2066
unable	fail	0.4418
fail	failure	0.6138
failure	inability	0.6641
inability	ability	0.6364
ability	able	0.5333
able	can	0.5652
can	could	0.7212
could	must	0.5398
must	will	0.6383
will	6392 2405	N/A
6392 2405	CFA	N/A
CFA	blizzard	-0.0039
blizzard	snowfall	0.6347
snowfall	snowstorm	0.7521
snowstorm	snow	0.7439
snow	snowdrift	0.5240
snowdrift	snowbound	0.5074
snowbound	snowy	0.6176
snowy	wintry	0.7890
wintry	icy	0.6631
icy	wintery	0.5924
wintery	frigid	0.5805
frigid	chilly	0.7955
chilly	balmy	0.7442
balmy	sunny	0.7315
sunny	windy	0.6604
windy	blustery	0.7461
blustery	drizzly	0.6639
drizzly	overcast	0.6835
overcast	muggy	0.6308
muggy	humid	0.8148
humid	6392 2406	N/A
6392 2406	CFA	N/A
CFA	warble	0.0047
warble	falsetto	0.6273
falsetto	vocal	0.3874
vocal	harmony	0.2563
harmony	melody	0.4149
melody	melodically	0.6922
melodically	instrumental	0.1531
instrumental	melodic	0.2131
melodic	lyrical	0.7582
lyrical	lyricism	0.7867
lyricism	lyrically	0.6684
lyrically	lyric	0.6813
lyric	ballad	0.6849
ballad	bluesy	0.7470
bluesy	soulful	0.8031
soulful	jazzy	0.7043
jazzy	tuneful	0.6731
tuneful	lilt	0.4509
lilt	melodious	0.5163
melodious	mellifluous	0.7069
mellifluous	6392 2407	N/A
6392 2407	CFA	N/A
CFA	manpower	0.1438
manpower	resource	0.2250
resource	expertise	0.2571
expertise	competency	0.3407
competency	competence	0.6392
competence	specialization	0.4287
specialization	specialize	0.5274
specialize	generalist	0.3433
generalist	specialist	0.3720
specialist	consultant	0.5789
consultant	consultancy	0.6457
consultancy	firm	0.6330
firm	company	0.6224
company	industry	0.5065
industry	sector	0.6302
sector	vertical	0.1508
vertical	geography	0.1533
geography	segment	0.1206
segment	niche	0.4191
niche	specialty	0.4739
specialty	6392 2408	N/A
6392 2408	CFA	N/A
CFA	spongier	-0.0196
spongier	crunchi	N/A
crunchi	creamy	N/A
creamy	fruity	0.6598
fruity	chewier	0.4363
chewier	tangy	0.5035
tangy	runny	0.4767
runny	tarter	0.4879
tarter	woody	0.3600
woody	gooey	0.3298
gooey	starchy	0.4880
starchy	oilier	0.3673
oilier	greasier	0.6214
greasier	puffier	0.6045
puffier	fleshier	0.6572
fleshier	pointier	0.6483
pointier	daintier	0.6326
daintier	silkier	0.5639
silkier	curlier	0.6070
curlier	yellower	0.5742
yellower	6392 2409	N/A
6392 2409	CFA	N/A
CFA	objection	-0.0015
objection	objector	0.4660
objector	object	0.2226
object	oppose	0.3033
oppose	protest	0.3823
protest	denounce	0.5296
denounce	assail	0.5836
assail	castigate	0.5334
castigate	chastise	0.7290
chastise	berate	0.6971
berate	scold	0.6701
scold	lambaste	0.6017
lambaste	criticize	0.7230
criticize	chide	0.6309
chide	rebuke	0.3266
rebuke	admonish	0.3874
admonish	upbraid	0.4802
upbraid	reproach	0.3194
reproach	reprimand	0.4417
reprimand	excoriate	0.1807
excoriate	6392 2410	N/A
6392 2410	CFA	N/A
CFA	liberalization	0.1007
liberalization	liberalize	0.7109
liberalize	deregulation	0.4356
deregulation	deregulate	0.7462
deregulate	privatize	0.5686
privatize	privatization	0.7723
privatization	reform	0.5165
reform	decentralization	0.4581
decentralization	decentralize	0.6794
decentralize	centralization	0.5764
centralization	centralize	0.5823
centralize	streamline	0.7015
streamline	consolidate	0.5878
consolidate	reorganize	0.6362
reorganize	consolidation	0.3986
consolidation	reorganization	0.5731
reorganization	restructure	0.6637
restructure	rationalization	0.4167
rationalization	simplification	0.5562
simplification	harmonization	0.5758
harmonization	6392 2411	N/A
6392 2411	CFA	N/A
CFA	basketball	0.0030
basketball	softball	0.6766
softball	volleyball	0.7921
volleyball	tennis	0.6842
tennis	soccer	0.6163
soccer	football	0.7314
football	athletic	0.5768
athletic	sport	0.4490
sport	baseball	0.4422
baseball	lacrosse	0.5403
lacrosse	hockey	0.6391
hockey	hoop	0.2846
hoop	gymnastic	0.3416
gymnastic	gymnast	0.6712
gymnast	vaulter	0.6892
vaulter	athlete	0.5189
athlete	swimmer	0.6555
swimmer	swim	0.6773
swim	row	0.0859
row	rower	0.3107
rower	6392 2412	N/A
6392 2412	CFA	N/A
CFA	arrange	0.0533
arrange	facilitate	0.4911
facilitate	facilitation	0.5852
facilitation	expedite	0.3876
expedite	streamline	0.6315
streamline	automate	0.6793
automate	simplify	0.6420
simplify	standardize	0.6376
standardize	optimize	0.5238
optimize	maximize	0.7372
maximize	minimize	0.6449
minimize	enhance	0.4165
enhance	improve	0.7550
improve	strengthen	0.6808
strengthen	bolster	0.7159
bolster	augment	0.6129
augment	boost	0.4542
boost	reduce	0.4201
reduce	decrease	0.5563
decrease	increase	0.8370
increase	6392 2413	N/A
6392 2413	CFA	N/A
CFA	helmut	-0.0210
helmut	helmet	0.5075
helmet	visor	0.6305
visor	goggle	0.3754
goggle	sunglass	0.5109
sunglass	glass	0.2080
glass	spectacle	0.1185
spectacle	eyeglass	0.0902
eyeglass	trifocal	N/A
trifocal	bifocal	N/A
bifocal	lense	0.3320
lense	eyepiece	0.4469
eyepiece	len	0.0964
len	viewfinder	0.1392
viewfinder	magnification	0.5837
magnification	aperture	0.6065
aperture	vignette	0.2006
vignette	haloe	N/A
haloe	underexpose	N/A
underexpose	flashgun	0.5272
flashgun	6392 2414	N/A
6392 2414	CFA	N/A
CFA	dungeon	-0.0484
dungeon	quest	0.2040
quest	adventure	0.3837
adventure	platforme	N/A
platforme	multiplayer	N/A
multiplayer	gamer	0.5636
gamer	arcade	0.5387
arcade	pinball	0.6726
pinball	sim	0.4152
sim	rpgs	0.5200
rpgs	mmo	0.5865
mmo	pvp	0.5638
pvp	alt	0.2041
alt	instance	0.0450
instance	destructible	-0.0292
destructible	playable	0.5059
playable	animation	0.2649
animation	sprite	0.3521
sprite	bestiary	0.4475
bestiary	monster	0.3635
monster	6392 2415	N/A
6392 2415	CFA	N/A
CFA	budge	0.0981
budge	adamant	0.3604
adamant	insist	0.5769
insist	say	0.6086
say	tell	0.6164
tell	think	0.5158
think	guess	0.7197
guess	suppose	0.7866
suppose	know	0.5446
know	do	0.7243
do	anyway	0.6222
anyway	not	0.6492
not	anything	0.6584
anything	nothing	0.8028
nothing	anybody	0.5867
anybody	nobody	0.7763
nobody	anyone	0.6952
anyone	everyone	0.6708
everyone	everything	0.6460
everything	really	0.5687
really	6392 2417	N/A
6392 2417	CFA	N/A
CFA	terrorize	0.0332
terrorize	torment	0.4737
torment	hound	0.2656
hound	harass	0.3616
harass	bully	0.4346
bully	ostracize	0.3392
ostracize	shun	0.3744
shun	humiliate	0.2169
humiliate	embarrassed	0.4022
embarrassed	insult	0.2979
insult	disrespect	0.5373
disrespect	demean	0.5275
demean	slight	0.0674
slight	offend	0.0884
offend	annoy	0.5093
annoy	peeve	0.3471
peeve	incense	-0.0013
incense	miff	0.1000
miff	displease	0.4661
displease	perturb	0.3446
perturb	6392 2418	N/A
6392 2418	CFA	N/A
CFA	trawler	0.1236
trawler	vessel	0.7432
vessel	boat	0.6985
boat	ship	0.6169
ship	warship	0.6930
warship	frigate	0.7697
frigate	navy	0.6023
navy	naval	0.7570
naval	maritime	0.6509
maritime	submarine	0.4609
submarine	battleship	0.6040
battleship	gunboat	0.5482
gunboat	merchantman	0.5812
merchantman	sailor	0.4918
sailor	seaman	0.7268
seaman	seafarer	0.6794
seafarer	mariner	0.5752
mariner	crewman	0.4487
crewman	crewmember	0.6715
crewmember	shipmate	0.5361
shipmate	6392 2419	N/A
6392 2419	CFA	N/A
CFA	cherish	0.0624
cherish	admire	0.4476
admire	revere	0.5879
revere	love	0.3969
love	like	0.3671
like	know	0.4663
know	think	0.7344
think	hate	0.4375
hate	despise	0.6713
despise	adore	0.6599
adore	detest	0.5840
detest	loathe	0.6468
loathe	dislike	0.6117
dislike	abhor	0.4782
abhor	disdain	0.3641
disdain	shun	0.2308
shun	eschew	0.7625
eschew	prefer	0.5050
prefer	enjoy	0.4385
enjoy	relish	0.5219
relish	6392 2420	N/A
6392 2420	CFA	N/A
CFA	minute	0.1188
minute	hour	0.6158
hour	month	0.3851
month	week	0.8365
week	fortnight	0.5989
fortnight	weekend	0.5024
weekend	year	0.4934
year	summer	0.5515
summer	winter	0.7156
winter	autumn	0.6269
autumn	midsummer	0.5439
midsummer	summertime	0.5666
summertime	wintertime	0.7315
wintertime	spring	0.4319
spring	springtime	0.6540
springtime	midwinter	0.5705
midwinter	balmiest	0.5308
balmiest	muggy	0.4799
muggy	mugginess	0.6370
mugginess	balmy	0.5498
balmy	6392 2421	N/A
6392 2421	CFA	N/A
CFA	elf	0.0453
elf	fairy	0.5761
fairy	goblin	0.5821
goblin	monster	0.4702
monster	creature	0.5293
creature	being	0.0988
being	reptilian	0.0309
reptilian	beastie	0.4497
beastie	critter	0.5030
critter	beast	0.4828
beast	biped	0.3845
biped	humanoid	0.5477
humanoid	bipe	N/A
bipe	bipedal	N/A
bipedal	quadrupe	N/A
quadrupe	quadruped	N/A
quadruped	faun	0.3624
faun	dryad	N/A
dryad	elvish	N/A
elvish	bestiary	0.5557
bestiary	6392 2422	N/A
6392 2422	CFA	N/A
CFA	blooded	-0.0162
blooded	blood	0.1873
blood	tiro	0.1021
tiro	tyro	0.1473
tyro	prodigy	0.5787
prodigy	wunderkind	0.6920
wunderkind	phenom	0.6547
phenom	superstar	0.6329
superstar	star	0.7341
star	starlet	0.6381
starlet	youngster	0.5800
youngster	teenager	0.7365
teenager	schoolboy	0.6584
schoolboy	boy	0.5904
boy	kid	0.6323
kid	lad	0.5795
lad	footballer	0.6255
footballer	striker	0.5968
striker	winger	0.7447
winger	defender	0.5949
defender	6392 2423	N/A
6392 2423	CFA	N/A
CFA	curtsy	-0.0712
curtsy	curtsey	0.6013
curtsey	queenly	0.3927
queenly	regal	0.6229
regal	lordly	0.5553
lordly	nobility	0.5489
nobility	gentry	0.5978
gentry	aristocracy	0.7205
aristocracy	aristocrat	0.6195
aristocrat	nobleman	0.7163
nobleman	courtesan	0.6194
courtesan	duchesse	0.2757
duchesse	courtier	0.2992
courtier	noble	0.3193
noble	aristocratic	0.3601
aristocratic	viscount	0.5327
viscount	countesse	N/A
countesse	highborn	N/A
highborn	noblewomen	0.5335
noblewomen	ducal	0.5380
ducal	6392 2424	N/A
6392 2424	CFA	N/A
CFA	syringe	0.0061
syringe	vial	0.6425
vial	ampoule	0.5835
ampoule	ampule	0.5330
ampule	syrinx	0.2858
syrinx	phial	0.1758
phial	bottle	0.4583
bottle	can	0.1091
can	canister	0.1231
canister	container	0.4992
container	jar	0.5216
jar	tin	0.4553
tin	carton	0.3951
carton	crate	0.5062
crate	pallet	0.4688
pallet	bin	0.3563
bin	bag	0.5040
bag	box	0.4223
box	tray	0.3664
tray	tub	0.5200
tub	6392 2425	N/A
6392 2425	CFA	N/A
CFA	beset	-0.0532
beset	plague	0.4303
plague	bedevil	0.5687
bedevil	dog	0.0241
dog	mar	0.0240
mar	wrack	0.3005
wrack	ravage	0.4066
ravage	batter	0.1496
batter	pummel	0.2193
pummel	wallop	0.4996
wallop	thump	0.4521
thump	clobber	0.4250
clobber	hammer	0.3303
hammer	thrash	0.5013
thrash	trounce	0.3745
trounce	defeat	0.5250
defeat	drub	0.4636
drub	steamroll	0.4532
steamroll	blank	0.0574
blank	pound	-0.0361
pound	6392 2426	N/A
6392 2426	CFA	N/A
CFA	gully	0.0316
gully	gulley	0.7404
gulley	grassed	0.5232
grassed	gravel	0.4054
gravel	footpath	0.3928
footpath	carriageway	0.6809
carriageway	roundabout	0.6115
roundabout	junction	0.6828
junction	intersection	0.6266
intersection	underpass	0.5778
underpass	overpass	0.6946
overpass	roadway	0.6955
roadway	highway	0.7207
highway	road	0.6972
road	expressway	0.5670
expressway	freeway	0.6737
freeway	parkway	0.5941
parkway	throughway	0.5790
throughway	thoroughfare	0.7420
thoroughfare	boulevard	0.7517
boulevard	6392 2427	N/A
6392 2427	CFA	N/A
CFA	tactically	0.0666
tactically	counterattack	0.3957
counterattack	attack	0.5205
attack	harry	0.1093
harry	flank	0.1948
flank	midfield	0.6000
midfield	fullback	0.6164
fullback	halfback	0.8538
halfback	forwards	0.5135
forwards	winger	0.5950
winger	striker	0.7447
striker	goalkeeper	0.7104
goalkeeper	goalie	0.7888
goalie	goaltender	0.9192
goaltender	middie	0.4602
middie	defensively	0.3848
defensively	offensively	0.8615
offensively	defensive	0.5756
defensive	linebacker	0.6098
linebacker	safety	0.1562
safety	6392 2428	N/A
6392 2428	CFA	N/A
CFA	pneumatically	0.0330
pneumatically	hydraulically	0.6411
hydraulically	hydraulic	0.6154
hydraulic	pneumatic	0.6876
pneumatic	actuator	0.5410
actuator	solenoid	0.7053
solenoid	valve	0.6774
valve	nozzle	0.6159
nozzle	injector	0.6040
injector	piston	0.5782
piston	rotor	0.6413
rotor	servo	0.5737
servo	spindle	0.5820
spindle	tailstock	0.6218
tailstock	detent	0.6433
detent	pawl	0.6573
pawl	bush	-0.0031
bush	bushing	0.1033
bushing	flange	0.6306
flange	ferrule	0.6510
ferrule	6392 2429	N/A
6392 2429	CFA	N/A
CFA	convincingly	0.0016
convincingly	decisively	0.5162
decisively	swiftly	0.6029
swiftly	expeditiously	0.5888
expeditiously	expediently	0.5889
expediently	speedily	0.5672
speedily	promptly	0.5475
promptly	subsequently	0.6177
subsequently	eventually	0.6192
eventually	then	0.6271
then	whereupon	0.5546
whereupon	quickly	0.3415
quickly	soon	0.6298
soon	immediately	0.5007
immediately	later	0.4318
later	before	0.6113
before	after	0.7583
after	shortly	0.6126
shortly	when	0.4255
when	finally	0.4866
finally	6392 2430	N/A
6392 2430	CFA	N/A
CFA	purification	0.0450
purification	filtration	0.6426
filtration	disinfection	0.5826
disinfection	disinfect	0.6773
disinfect	disinfectant	0.6556
disinfectant	germicide	0.6334
germicide	germicidal	0.6312
germicidal	deodorize	0.4489
deodorize	dehumidify	0.5056
dehumidify	humidify	0.6975
humidify	ionizer	0.5895
ionizer	purifier	0.5399
purifier	softener	0.4406
softener	fluorocarbon	0.3328
fluorocarbon	halogenate	N/A
halogenate	peroxide	N/A
peroxide	solvent	0.3243
solvent	corrosive	0.3547
corrosive	oxidizer	0.2734
oxidizer	sorbent	0.4789
sorbent	6392 2431	N/A
6392 2431	CFA	N/A
CFA	distrust	0.0068
distrust	disdainful	0.2761
disdainful	arrogant	0.5833
arrogant	conceite	N/A
conceite	egocentric	N/A
egocentric	pompous	0.5792
pompous	egotistical	0.6591
egotistical	egotistic	0.6819
egotistic	narcissistic	0.5816
narcissistic	narcissism	0.6818
narcissism	egotism	0.6979
egotism	hubris	0.6596
hubris	arrogance	0.7575
arrogance	selfishness	0.6520
selfishness	stupidity	0.6120
stupidity	ignorance	0.7038
ignorance	foolishness	0.5811
foolishness	idiocy	0.7044
idiocy	inanity	0.7004
inanity	silliness	0.7109
silliness	6392 2432	N/A
6392 2432	CFA	N/A
CFA	postcode	0.0727
postcode	conurbation	0.3654
conurbation	metropolis	0.5705
metropolis	city	0.5717
city	metropolitan	0.4132
metropolitan	metro	0.7897
metro	suburb	0.3606
suburb	neighborhood	0.5661
neighborhood	area	0.5397
area	region	0.5685
region	town	0.3799
town	hamlet	0.7049
hamlet	locality	0.4224
locality	municipality	0.5342
municipality	district	0.5284
district	county	0.5944
county	township	0.6219
township	community	0.2941
community	village	0.3774
village	hinterland	0.4189
hinterland	6392 2433	N/A
6392 2433	CFA	N/A
CFA	dodge	0.0015
dodge	dodged	0.6398
dodged	evade	0.4247
evade	skirt	0.3582
skirt	sidestep	0.4077
sidestep	duck	0.2181
duck	tiptoe	0.2118
tiptoe	scurry	0.5053
scurry	dart	0.3851
dart	scoot	0.4473
scoot	sprint	0.3536
sprint	scamper	0.3519
scamper	race	0.1174
race	waltz	0.1128
waltz	strode	0.3006
strode	stroll	0.4252
stroll	glide	0.3961
glide	amble	0.4798
amble	saunter	0.7460
saunter	wander	0.6699
wander	6392 2434	N/A
6392 2434	CFA	N/A
CFA	emaciate	N/A
emaciate	gaunt	N/A
gaunt	frail	0.6484
frail	dishevel	N/A
dishevel	scruffy	N/A
scruffy	bearded	0.5680
bearded	unshaven	0.6199
unshaven	haggard	0.6179
haggard	bedraggle	N/A
bedraggle	rumple	N/A
rumple	wrinkle	0.2483
wrinkle	bald	0.1603
bald	bespectacle	N/A
bespectacle	dapper	N/A
dapper	mustachioe	N/A
mustachioe	rotund	N/A
rotund	portly	0.7889
portly	pudgy	0.6833
pudgy	chubby	0.7664
chubby	tubby	0.6830
tubby	6392 2435	N/A
6392 2435	CFA	N/A
CFA	westward	0.0415
westward	northward	0.7855
northward	northwestward	0.7142
northwestward	southwestward	0.7558
southwestward	southward	0.7057
southward	eastward	0.8371
eastward	eastwards	0.7604
eastwards	northeastward	0.5788
northeastward	southeastward	0.8049
southeastward	northeasterly	0.6814
northeasterly	northwesterly	0.7422
northwesterly	southeasterly	0.7097
southeasterly	westerly	0.7262
westerly	easterly	0.8186
easterly	southerly	0.7962
southerly	northerly	0.8319
northerly	southwesterly	0.6458
southwesterly	anticyclone	0.5782
anticyclone	ridge	0.4987
ridge	isobar	N/A
isobar	6392 2436	N/A
6392 2436	CFA	N/A
CFA	dorkier	-0.0472
dorkier	dorkiest	0.5845
dorkiest	cool	0.3895
cool	neat	0.4390
neat	strange	0.4200
strange	creepiest	0.4301
creepiest	scary	0.4404
scary	nasty	0.5189
nasty	crazy	0.3986
crazy	wildest	0.4464
wildest	weird	0.3174
weird	funniest	0.3892
funniest	oddest	0.6169
oddest	silly	0.3829
silly	wacky	0.5714
wacky	dumbest	0.3766
dumbest	stupid	0.5969
stupid	lame	0.5747
lame	goofiest	0.3341
goofiest	nutty	0.3605
nutty	6392 2437	N/A
6392 2437	CFA	N/A
CFA	delimiter	0.0613
delimiter	iterator	0.6594
iterator	subroutine	0.7109
subroutine	operand	0.5554
operand	literal	0.2238
literal	concatenate	0.2946
concatenate	datatype	0.6797
datatype	boolean	0.6166
boolean	grep	0.6377
grep	awk	0.7384
awk	svn	0.6322
svn	mysql	0.6950
mysql	kvm	0.7168
kvm	openoffice	0.6278
openoffice	osx	0.6879
osx	linux	0.7419
linux	kde	0.6766
kde	debian	0.6798
debian	mozilla	0.6411
mozilla	unix	0.6745
unix	6392 2439	N/A
6392 2439	CFA	N/A
CFA	bias	0.0917
bias	skew	0.5129
skew	distort	0.5383
distort	exaggerate	0.5951
exaggerate	underplay	0.6546
underplay	overestimate	0.5541
overestimate	overestimated	0.7121
overestimated	underestimate	0.6004
underestimate	overstate	0.6583
overstate	understate	0.7626
understate	overrate	0.4901
overrate	underrate	0.6736
underrate	misunderstand	0.4907
misunderstand	misinterpret	0.7052
misinterpret	confuse	0.6103
confuse	mislead	0.6314
mislead	misguide	0.6523
misguide	delude	0.5363
delude	deceive	0.5519
deceive	hoodwink	0.5880
hoodwink	6392 2440	N/A
6392 2440	CFA	N/A
CFA	rooftop	0.0194
rooftop	roof	0.5650
roof	carport	0.5252
carport	porche	N/A
porche	patio	N/A
patio	balcony	0.5216
balcony	veranda	0.5690
veranda	courtyard	0.5808
courtyard	verandah	0.5678
verandah	portico	0.5126
portico	porticos	0.5546
porticos	archway	0.4779
archway	gable	0.4125
gable	dormer	0.6202
dormer	mansard	0.5962
mansard	pilaster	0.6182
pilaster	balustrade	0.5763
balustrade	lintel	0.5364
lintel	mullion	0.4154
mullion	casement	0.6412
casement	6392 2441	N/A
6392 2441	CFA	N/A
CFA	drawl	-0.0234
drawl	lilt	0.6940
lilt	accent	0.6616
accent	twang	0.6493
twang	brogue	0.5770
brogue	inflection	0.3486
inflection	intonation	0.4854
intonation	cadence	0.5230
cadence	mellifluous	0.4499
mellifluous	dulcet	0.7057
dulcet	timbre	0.5629
timbre	vibrato	0.6957
vibrato	falsetto	0.7068
falsetto	vocal	0.3874
vocal	melody	0.3461
melody	melodic	0.8106
melodic	melodically	0.7487
melodically	harmony	0.2502
harmony	instrumental	0.1942
instrumental	bluesy	0.1719
bluesy	6392 2442	N/A
6392 2442	CFA	N/A
CFA	oversimplification	0.0493
oversimplification	exaggeration	0.5850
exaggeration	falsehood	0.3764
falsehood	falsity	0.6285
falsity	untruth	0.5545
untruth	misinformation	0.4914
misinformation	disinformation	0.7549
disinformation	propaganda	0.7244
propaganda	propagandist	0.6204
propagandist	apologist	0.5733
